,usage_end_time,cost,service_type,region,usage_amount,usage_unit
690983,2024-08-12 2:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
690984,2024-08-12 2:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
691181,2024-08-12 3:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
691340,2024-08-12 4:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
691514,2024-08-12 5:00:00,0.0,Cloud Monitoring,europe-west1,5568.0,bytes
691515,2024-08-12 5:00:00,0.0,Cloud Monitoring,europe-west1,22272.0,bytes
691718,2024-08-12 6:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
691719,2024-08-12 6:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
691902,2024-08-12 7:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
692063,2024-08-12 8:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
692273,2024-08-12 9:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
692274,2024-08-12 9:00:00,0.0,Cloud Monitoring,europe-west1,8816.0,bytes
692485,2024-08-12 10:00:00,0.0,Cloud Monitoring,europe-west1,13688.0,bytes
692486,2024-08-12 10:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
692686,2024-08-12 11:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
692886,2024-08-12 12:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
692887,2024-08-12 12:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
692970,2024-08-12 13:00:00,0.0,Cloud Monitoring,europe-west1,0.0,bytes
692971,2024-08-12 13:00:00,0.0,Cloud Monitoring,europe-west1,0.0,bytes
693074,2024-08-12 13:00:00,0.0,Cloud Monitoring,europe-west1,12760.0,bytes
693075,2024-08-12 13:00:00,0.0,Cloud Monitoring,europe-west1,0.0,bytes
693076,2024-08-12 13:00:00,0.0,Cloud Monitoring,europe-west1,15080.0,bytes
693077,2024-08-12 13:00:00,0.0,Cloud Monitoring,europe-west1,0.0,bytes
693248,2024-08-12 14:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
693430,2024-08-12 15:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
693645,2024-08-12 16:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
693646,2024-08-12 16:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
693814,2024-08-12 17:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
694007,2024-08-12 18:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
694008,2024-08-12 18:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
694129,2024-08-12 19:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
694221,2024-08-12 19:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
694338,2024-08-12 20:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
694339,2024-08-12 20:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
694514,2024-08-12 21:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
694515,2024-08-12 21:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
694682,2024-08-12 22:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
694887,2024-08-12 23:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
694888,2024-08-12 23:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
695102,2024-08-13 0:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
695282,2024-08-13 1:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
695435,2024-08-13 2:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
695636,2024-08-13 3:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
695637,2024-08-13 3:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
695852,2024-08-13 4:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
695853,2024-08-13 4:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
696044,2024-08-13 5:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
696221,2024-08-13 6:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
696396,2024-08-13 7:00:00,0.0,Cloud Monitoring,europe-west1,21808.0,bytes
696397,2024-08-13 7:00:00,0.0,Cloud Monitoring,europe-west1,6032.0,bytes
696579,2024-08-13 8:00:00,0.0,Cloud Monitoring,europe-west1,27608.0,bytes
696852,2024-08-13 10:00:00,0.0,Cloud Monitoring,europe-west1,8120.0,bytes
697015,2024-08-13 11:00:00,0.0,Cloud Monitoring,europe-west1,19256.0,bytes
697016,2024-08-13 11:00:00,0.0,Cloud Monitoring,europe-west1,8584.0,bytes
697183,2024-08-13 12:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
697348,2024-08-13 13:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
697349,2024-08-13 13:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
697511,2024-08-13 14:00:00,0.0,Cloud Monitoring,europe-west1,15312.0,bytes
697512,2024-08-13 14:00:00,0.0,Cloud Monitoring,europe-west1,12528.0,bytes
697649,2024-08-13 15:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
697650,2024-08-13 15:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
697787,2024-08-13 16:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
697911,2024-08-13 17:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
697987,2024-08-13 17:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
698120,2024-08-13 18:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
698299,2024-08-13 19:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
698452,2024-08-13 20:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
698609,2024-08-13 21:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
698775,2024-08-13 22:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
698776,2024-08-13 22:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
698944,2024-08-13 23:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
699118,2024-08-14 0:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
699119,2024-08-14 0:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
699284,2024-08-14 1:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
699285,2024-08-14 1:00:00,0.0,Cloud Monitoring,europe-west1,13920.0,bytes
699447,2024-08-14 2:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
699660,2024-08-14 3:00:00,0.0,Cloud Monitoring,europe-west1,5104.0,bytes
699661,2024-08-14 3:00:00,0.0,Cloud Monitoring,europe-west1,22736.0,bytes
699841,2024-08-14 4:00:00,0.0,Cloud Monitoring,europe-west1,15312.0,bytes
699842,2024-08-14 4:00:00,0.0,Cloud Monitoring,europe-west1,12528.0,bytes
700030,2024-08-14 5:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
700031,2024-08-14 5:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
700217,2024-08-14 6:00:00,0.0,Cloud Monitoring,europe-west1,27840.0,bytes
700406,2024-08-14 7:00:00,0.0,Cloud Monitoring,europe-west1,22272.0,bytes
700407,2024-08-14 7:00:00,0.0,Cloud Monitoring,europe-west1,5568.0,bytes
700576,2024-08-14 8:00:00,0.0,Cloud Monitoring,europe-west1,20880.0,bytes
700577,2024-08-14 8:00:00,0.0,Cloud Monitoring,europe-west1,6960.0,bytes
700724,2024-08-14 9:00:00,0.0,Cloud Monitoring,europe-west1,24592.0,bytes
